Time (s),Thrust (kN)
3.099099099099099,1.754681997118563
3.103103103103103,1.752661977355172
3.1071071071071072,1.7506442830728943
3.111111111111111,1.7486289115945968
3.115115115115115,1.7466158602462283
3.119119119119119,1.7446051263568152
3.123123123123123,1.7425967072584594
3.1271271271271273,1.740590600286334
3.131131131131131,1.7385868027786804
3.135135135135135,1.7365853120768038
3.139139139139139,1.7345861255250694
3.143143143143143,1.7325892404709011
3.1471471471471473,1.7305946542647754
3.151151151151151,1.7286023642602195
3.155155155155155,1.726612367813807
3.159159159159159,1.7246246622851547
3.163163163163163,1.7226392450369195
3.1671671671671673,1.7206561134347933
3.171171171171171,1.718675264847502
3.175175175175175,1.7166966966468
3.179179179179179,1.7147204062074675
3.183183183183183,1.7127463909073066
3.1871871871871873,1.7107746481271384
3.191191191191191,1.7088051752507998
3.195195195195195,1.7068379696651381
3.199199199199199,1.7048730287600107
3.203203203203203,1.7029103499282776
